user_id,data_provenance,as_of_date,signup_date,focus_area,account_age_days,days_since_last_session,sessions_7d,sessions_30d,pulse_checkins_7d,pulse_checkins_30d,weekly_active_days,avg_session_minutes,content_diversity_30d,consultations_90d,days_since_last_consultation,briefs_started_30d,referrals_created_90d,feedback_helpful_rate,signup_completed,onboarding_completed,pulse_completed,brief_created,consultation_booked,repeat_consultation_90d,invites_created,invites_opened,invites_completed,retained_d1,retained_d7,retained_d30,future_30d_churn,future_14d_consultation
SYN-00001,synthetic_demo,2026-06-30,2025-02-05,education,510,7,0,1,0,1,0,2.46,3,0,180,0,0,0.7858,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00171,synthetic_demo,2026-06-30,2025-10-05,relationship,268,4,1,3,1,1,1,5.71,2,1,9,1,0,0.9058,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-00354,synthetic_demo,2026-06-30,2025-07-07,career,358,2,1,3,0,2,1,7.02,2,0,180,1,2,0.8543,1,1,1,1,1,0,2,1,0,1,0,0,0,0
SYN-00366,synthetic_demo,2026-06-30,2025-02-20,family,495,8,0,4,0,0,0,6.49,3,0,180,0,0,0.9129,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-00397,synthetic_demo,2026-06-30,2025-03-17,personal_growth,470,2,1,3,0,0,1,8.32,2,1,28,0,0,0.7515,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-01506,synthetic_demo,2026-06-30,2025-03-24,education,463,29,0,1,0,0,0,8.76,2,0,180,0,0,0.6138,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01566,synthetic_demo,2026-06-30,2025-11-16,family,226,0,2,7,1,6,2,9.9,3,2,58,1,1,0.9001,1,1,1,1,0,1,1,0,0,1,1,1,0,0
SYN-01607,synthetic_demo,2026-06-30,2026-02-18,career,132,23,0,2,0,1,0,4.37,2,0,180,1,0,0.9043,1,1,1,1,0,0,0,0,0,0,0,0,0,0
SYN-01674,synthetic_demo,2026-06-30,2025-12-02,finance,210,7,0,3,0,2,0,2.42,2,0,180,0,0,0.708,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00017,synthetic_demo,2026-07-01,2025-05-16,career,411,4,4,10,2,8,2,8.2,3,1,78,0,1,0.8018,1,1,1,0,0,0,1,1,1,1,1,1,0,0
SYN-00041,synthetic_demo,2026-07-01,2025-03-08,finance,480,10,0,3,0,2,0,1.42,2,0,180,0,0,0.7722,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00109,synthetic_demo,2026-07-01,2025-12-05,education,208,0,2,4,0,3,2,8.12,3,0,180,0,1,0.8027,1,1,1,0,0,0,1,1,0,1,1,1,0,0
SYN-00216,synthetic_demo,2026-07-01,2026-03-26,career,97,30,0,0,0,0,0,3.58,0,0,180,0,0,0.7538,1,1,0,0,0,0,0,0,0,1,1,1,1,0
SYN-00523,synthetic_demo,2026-07-01,2025-04-10,career,447,7,0,5,0,0,0,8.51,3,1,45,0,0,0.7626,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-00630,synthetic_demo,2026-07-01,2026-02-15,career,136,6,1,3,1,1,1,6.65,2,0,180,0,1,0.9408,1,1,1,0,0,0,1,1,0,1,0,0,1,1
SYN-01112,synthetic_demo,2026-07-01,2025-10-23,career,251,7,0,4,0,2,0,1.0,3,0,180,0,0,0.7633,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01788,synthetic_demo,2026-07-01,2025-09-16,relationship,288,7,0,6,0,5,0,7.28,3,1,74,0,1,0.7237,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-01911,synthetic_demo,2026-07-01,2025-04-13,education,444,7,0,3,0,2,0,2.92,4,0,180,0,0,0.8277,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-00249,synthetic_demo,2026-07-02,2025-04-07,finance,451,20,0,2,0,0,0,5.67,1,0,180,0,0,0.6501,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00417,synthetic_demo,2026-07-02,2026-03-16,family,108,30,0,0,0,0,0,7.0,0,0,180,0,1,0.9186,1,0,0,0,0,0,1,0,0,1,0,0,1,0
SYN-00485,synthetic_demo,2026-07-02,2025-10-22,relationship,253,1,1,4,1,2,0,3.76,1,0,180,0,0,0.526,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00623,synthetic_demo,2026-07-02,2025-02-04,finance,513,15,0,1,0,0,0,7.93,2,0,180,0,1,0.974,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SYN-01100,synthetic_demo,2026-07-02,2026-05-01,education,62,7,0,1,0,0,0,12.91,1,0,180,0,2,0.9448,1,1,0,0,0,0,2,1,0,0,0,0,1,0
SYN-01176,synthetic_demo,2026-07-02,2025-05-28,family,400,8,0,2,0,0,0,4.03,3,0,180,0,0,0.6471,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01230,synthetic_demo,2026-07-02,2025-12-19,finance,195,7,0,8,0,4,0,9.66,3,0,180,1,0,0.816,1,1,1,1,0,0,0,0,0,0,0,0,0,0
SYN-01553,synthetic_demo,2026-07-02,2025-11-17,finance,227,6,5,7,2,4,3,8.87,2,0,180,0,0,0.8298,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01707,synthetic_demo,2026-07-02,2025-07-14,family,353,13,0,1,0,0,0,8.21,1,0,180,0,1,0.7081,1,0,0,0,0,0,1,1,0,0,0,0,0,0
SYN-01766,synthetic_demo,2026-07-02,2026-03-19,relationship,105,9,0,1,0,0,0,4.7,0,0,180,0,0,0.7056,1,1,0,0,0,0,0,0,0,1,1,1,0,0
SYN-01836,synthetic_demo,2026-07-02,2025-11-28,family,216,29,0,1,0,0,0,8.08,3,0,180,0,0,0.3955,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02262,synthetic_demo,2026-07-02,2025-04-26,relationship,432,13,0,2,0,2,0,4.36,2,0,180,1,1,0.9256,1,1,1,1,1,0,1,1,1,1,0,0,1,0
SYN-00321,synthetic_demo,2026-07-03,2025-09-14,personal_growth,292,7,0,1,0,0,0,4.9,3,0,180,0,0,0.8091,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00353,synthetic_demo,2026-07-03,2026-05-21,relationship,43,6,1,2,0,1,1,3.82,1,0,180,1,1,0.5787,1,1,1,1,1,0,1,1,0,0,0,0,0,0
SYN-00466,synthetic_demo,2026-07-03,2025-07-03,finance,365,24,0,5,0,3,0,9.04,2,0,180,0,2,0.4529,1,1,1,0,0,0,2,1,0,1,0,0,0,0
SYN-00821,synthetic_demo,2026-07-03,2025-10-05,finance,271,7,0,1,0,1,0,4.73,2,0,180,0,0,0.3898,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00891,synthetic_demo,2026-07-03,2025-09-24,relationship,282,7,0,3,0,1,0,4.73,2,1,36,1,0,0.8869,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SYN-00931,synthetic_demo,2026-07-03,2026-01-30,career,154,7,0,11,0,7,0,8.04,4,0,180,0,0,0.6874,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01442,synthetic_demo,2026-07-03,2025-04-01,career,458,6,1,4,0,2,1,5.28,3,0,180,0,0,0.739,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01500,synthetic_demo,2026-07-03,2025-07-05,education,363,3,1,6,0,0,1,5.79,2,0,180,0,0,0.803,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01599,synthetic_demo,2026-07-03,2025-10-31,relationship,245,7,0,4,0,1,0,4.63,2,0,180,0,0,0.9603,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01967,synthetic_demo,2026-07-03,2025-03-03,career,487,19,0,5,0,4,0,5.55,1,0,180,0,0,0.8383,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02265,synthetic_demo,2026-07-03,2025-06-20,education,378,6,3,4,2,3,3,7.42,3,0,180,0,0,0.7877,1,1,1,0,0,0,0,0,0,1,0,0,1,1
SYN-02381,synthetic_demo,2026-07-03,2025-02-23,career,495,8,0,2,0,1,0,8.65,1,0,180,1,0,0.8428,1,1,1,1,0,0,0,0,0,0,0,0,0,0
SYN-00605,synthetic_demo,2026-07-04,2025-08-19,family,319,15,0,4,0,1,0,2.85,2,0,180,0,0,0.7688,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00824,synthetic_demo,2026-07-04,2025-06-12,personal_growth,387,3,1,4,0,1,1,5.33,2,1,66,0,1,0.8908,1,1,1,0,0,0,1,1,0,1,0,0,1,0
SYN-00919,synthetic_demo,2026-07-04,2026-01-25,education,160,5,1,9,0,4,1,3.75,1,0,180,1,0,0.3623,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-00957,synthetic_demo,2026-07-04,2026-01-23,education,162,0,2,4,1,2,2,9.02,2,0,180,0,0,0.7235,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01002,synthetic_demo,2026-07-04,2026-03-04,relationship,122,6,1,2,0,2,1,6.15,3,0,180,1,0,0.5523,1,1,1,1,1,0,0,0,0,1,1,0,0,0
SYN-01064,synthetic_demo,2026-07-04,2026-01-18,personal_growth,167,7,0,2,0,0,0,7.82,3,0,180,0,0,0.915,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01135,synthetic_demo,2026-07-04,2026-05-06,career,59,7,0,1,0,1,0,9.22,1,0,180,0,0,0.281,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01165,synthetic_demo,2026-07-04,2026-05-31,relationship,34,6,1,3,1,1,1,5.6,5,1,67,0,0,0.6775,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00064,synthetic_demo,2026-07-05,2025-02-08,career,512,22,0,1,0,1,0,2.98,3,0,180,0,0,0.9254,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00121,synthetic_demo,2026-07-05,2025-08-30,relationship,309,6,1,1,0,0,1,1.95,2,0,180,0,0,0.9446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00407,synthetic_demo,2026-07-05,2026-01-12,personal_growth,174,7,0,3,0,1,0,1.77,1,0,180,0,0,0.7045,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00538,synthetic_demo,2026-07-05,2025-02-10,relationship,510,34,0,0,0,0,0,3.97,0,0,180,0,0,0.5224,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00734,synthetic_demo,2026-07-05,2025-12-10,personal_growth,207,3,3,7,1,1,3,2.99,2,0,180,2,0,0.5806,1,1,1,1,1,0,0,0,0,0,0,0,0,1
SYN-00905,synthetic_demo,2026-07-05,2025-02-25,education,495,7,0,3,0,2,0,3.96,2,1,20,0,0,0.7449,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-00948,synthetic_demo,2026-07-05,2026-03-12,personal_growth,115,1,4,10,2,5,3,6.01,4,2,5,0,0,0.6186,1,1,1,0,0,1,0,0,0,1,0,0,0,1
SYN-01173,synthetic_demo,2026-07-05,2025-07-30,relationship,340,7,0,3,0,1,0,5.23,3,0,180,1,1,0.766,1,1,1,1,1,0,1,0,0,0,0,0,0,0
SYN-02208,synthetic_demo,2026-07-05,2025-02-08,finance,512,17,0,1,0,1,0,5.9,4,0,180,0,0,0.3329,1,1,1,0,0,0,0,0,0,1,0,0,1,1
SYN-00244,synthetic_demo,2026-07-06,2025-02-27,career,494,7,0,2,0,2,0,9.09,2,0,180,0,1,0.8481,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-00420,synthetic_demo,2026-07-06,2025-12-21,relationship,197,10,0,5,0,4,0,6.4,2,1,59,0,0,0.871,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00572,synthetic_demo,2026-07-06,2026-02-06,family,150,6,1,2,0,1,1,3.42,3,0,180,0,0,0.4154,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00664,synthetic_demo,2026-07-06,2025-03-14,career,479,22,0,2,0,0,0,3.27,3,0,180,0,0,0.6432,1,1,0,0,0,0,0,0,0,1,1,1,1,1
SYN-00741,synthetic_demo,2026-07-06,2025-01-20,relationship,532,30,0,0,0,0,0,8.32,0,0,180,0,0,0.6121,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00860,synthetic_demo,2026-07-06,2025-02-18,career,503,12,0,4,0,2,0,3.83,4,0,180,0,1,0.4882,1,1,1,0,0,0,1,0,0,1,0,0,1,0
SYN-00941,synthetic_demo,2026-07-06,2025-01-23,education,529,10,0,2,0,0,0,5.77,2,0,180,0,0,0.8814,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01102,synthetic_demo,2026-07-06,2026-04-22,relationship,75,7,0,2,0,1,0,2.98,4,0,180,0,0,0.8557,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01266,synthetic_demo,2026-07-06,2025-09-29,education,280,7,0,2,0,1,0,4.44,2,0,180,0,0,0.1881,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01427,synthetic_demo,2026-07-06,2025-05-13,personal_growth,419,7,0,2,0,2,0,6.8,2,0,180,0,0,0.9159,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01518,synthetic_demo,2026-07-06,2026-02-23,career,133,1,2,4,2,2,2,3.02,3,1,16,0,0,0.4696,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01639,synthetic_demo,2026-07-06,2025-09-26,relationship,283,29,0,3,0,1,0,4.29,2,0,180,0,0,0.6644,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01714,synthetic_demo,2026-07-06,2025-05-19,finance,413,16,0,3,0,1,0,1.0,1,0,180,0,0,0.736,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-02028,synthetic_demo,2026-07-06,2026-03-27,career,101,7,0,4,0,1,0,1.57,3,0,180,1,0,0.5511,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-02222,synthetic_demo,2026-07-06,2025-05-17,career,415,1,1,6,1,4,1,6.62,4,0,180,1,0,0.5553,1,1,1,1,1,0,0,0,0,1,0,0,0,0
SYN-02224,synthetic_demo,2026-07-06,2025-09-03,personal_growth,306,2,4,7,0,5,3,5.26,1,1,56,0,0,0.4297,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02286,synthetic_demo,2026-07-06,2026-05-14,personal_growth,53,7,0,1,0,0,0,5.97,2,0,180,0,0,0.4355,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00511,synthetic_demo,2026-07-07,2026-05-21,personal_growth,47,3,1,4,0,2,1,7.02,4,0,180,1,0,0.7239,1,1,1,1,1,0,0,0,0,1,1,1,1,1
SYN-00537,synthetic_demo,2026-07-07,2025-05-16,personal_growth,417,7,0,4,0,2,0,3.98,1,0,180,0,0,0.942,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-00628,synthetic_demo,2026-07-07,2025-10-18,relationship,262,6,1,3,1,1,1,1.04,4,0,180,0,0,0.8444,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00801,synthetic_demo,2026-07-07,2025-11-28,career,221,3,2,7,0,3,0,1.0,2,0,180,1,1,0.5018,1,1,1,1,0,0,1,0,0,1,1,0,0,0
SYN-00956,synthetic_demo,2026-07-07,2025-08-18,career,323,0,1,5,1,3,1,1.0,2,0,180,0,0,0.7356,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01117,synthetic_demo,2026-07-07,2025-11-22,relationship,227,7,0,1,0,1,0,5.53,3,0,180,1,0,0.564,1,1,1,1,1,0,0,0,0,0,0,0,0,0
SYN-01403,synthetic_demo,2026-07-07,2025-04-03,finance,460,14,0,3,0,1,0,4.4,2,0,180,0,0,0.6423,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02090,synthetic_demo,2026-07-07,2025-02-22,personal_growth,500,6,1,1,0,0,1,8.99,3,0,180,0,1,0.6273,1,1,0,0,0,0,1,1,0,0,0,0,0,0
SYN-02284,synthetic_demo,2026-07-07,2025-07-26,finance,346,11,0,2,0,2,0,3.54,2,0,180,0,0,0.5762,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-02335,synthetic_demo,2026-07-07,2025-08-21,family,320,7,0,1,0,1,0,9.38,3,0,180,0,1,0.5595,1,1,1,0,0,0,1,1,0,1,0,0,0,0
SYN-00150,synthetic_demo,2026-07-08,2025-02-26,relationship,497,23,0,2,0,1,0,4.58,2,0,180,0,0,0.9874,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-00180,synthetic_demo,2026-07-08,2026-02-09,education,149,7,0,1,0,0,0,2.41,1,1,33,0,0,0.6571,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00268,synthetic_demo,2026-07-08,2025-07-13,finance,360,7,0,2,0,2,0,5.32,3,0,180,0,0,0.5582,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00460,synthetic_demo,2026-07-08,2025-03-09,career,486,3,1,4,1,3,1,11.28,3,0,180,1,2,0.6461,1,1,1,1,1,0,2,1,1,0,0,0,0,0
SYN-00570,synthetic_demo,2026-07-08,2025-11-02,finance,248,6,1,2,0,0,1,4.66,4,0,180,0,0,0.4833,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00849,synthetic_demo,2026-07-08,2025-07-12,relationship,361,7,0,2,0,1,0,7.7,2,0,180,0,0,0.6561,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00949,synthetic_demo,2026-07-08,2025-03-06,career,489,1,1,7,1,3,1,5.28,3,0,180,0,2,0.6736,1,1,1,0,0,0,2,1,1,0,0,0,0,0
SYN-01320,synthetic_demo,2026-07-08,2025-11-12,career,238,30,0,0,0,0,0,5.55,0,0,180,0,0,0.942,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01658,synthetic_demo,2026-07-08,2025-06-05,career,398,4,1,2,1,1,0,5.2,2,0,180,0,1,0.6001,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-01692,synthetic_demo,2026-07-08,2025-09-24,family,287,7,0,3,0,2,0,6.26,2,0,180,0,1,0.5796,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-01735,synthetic_demo,2026-07-08,2025-06-28,relationship,375,25,0,2,0,1,0,6.2,2,0,180,0,2,0.616,1,1,1,0,0,0,2,1,1,0,0,0,1,0
SYN-01771,synthetic_demo,2026-07-08,2025-02-18,finance,505,14,0,2,0,1,0,6.32,2,0,180,1,0,0.5205,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-01789,synthetic_demo,2026-07-08,2025-11-13,finance,237,30,0,0,0,0,0,1.95,0,0,180,0,0,0.6294,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00418,synthetic_demo,2026-07-09,2025-10-14,personal_growth,268,1,4,9,3,3,2,8.76,4,2,77,2,2,0.6692,1,1,1,1,0,1,2,1,0,1,0,0,0,1
SYN-00658,synthetic_demo,2026-07-09,2025-03-17,career,479,6,1,6,0,0,1,5.21,2,0,180,0,1,0.6714,1,0,0,0,0,0,1,1,0,1,1,1,0,0
SYN-00754,synthetic_demo,2026-07-09,2025-08-09,career,334,6,1,3,0,1,1,5.99,1,0,180,0,0,0.4482,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00914,synthetic_demo,2026-07-09,2026-04-10,career,90,6,1,6,0,4,1,9.66,3,1,73,1,0,0.5938,1,1,1,1,0,0,0,0,0,1,0,0,0,1
SYN-01006,synthetic_demo,2026-07-09,2025-10-30,relationship,252,9,0,2,0,0,0,1.0,1,0,180,0,0,0.8397,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01122,synthetic_demo,2026-07-09,2026-02-24,career,135,6,3,7,2,5,3,7.11,4,0,180,0,0,0.4139,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-01265,synthetic_demo,2026-07-09,2026-04-09,family,91,2,1,3,1,3,1,5.77,1,1,65,1,0,0.9504,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-01413,synthetic_demo,2026-07-09,2025-04-21,finance,444,17,0,2,0,1,0,5.17,2,1,89,1,0,0.6566,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SYN-01522,synthetic_demo,2026-07-09,2025-01-29,family,526,1,1,1,0,0,1,3.93,3,0,180,0,0,0.8961,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-02100,synthetic_demo,2026-07-09,2025-05-13,personal_growth,422,30,0,0,0,0,0,1.52,0,0,180,0,0,0.7419,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02106,synthetic_demo,2026-07-09,2025-05-29,relationship,406,6,1,3,0,2,1,6.49,2,1,44,2,0,0.7454,1,1,1,1,1,0,0,0,0,0,0,0,0,0
SYN-00078,synthetic_demo,2026-07-10,2025-10-26,relationship,257,7,0,1,0,0,0,4.88,1,1,17,0,1,0.7269,1,1,0,0,0,0,1,1,0,1,0,0,0,1
SYN-00449,synthetic_demo,2026-07-10,2026-04-08,personal_growth,93,1,1,6,0,4,1,7.9,4,0,180,0,1,0.5617,1,1,1,0,0,0,1,0,0,1,1,1,0,0
SYN-00563,synthetic_demo,2026-07-10,2025-09-20,family,293,7,0,2,0,1,0,8.11,2,0,180,0,1,0.4876,1,1,1,0,0,0,1,1,1,0,0,0,0,0
SYN-00682,synthetic_demo,2026-07-10,2026-01-03,personal_growth,188,8,0,4,0,2,0,6.22,3,0,180,0,0,0.8515,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01925,synthetic_demo,2026-07-10,2025-10-18,relationship,265,20,0,10,0,6,0,2.05,3,1,90,0,0,0.8139,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00014,synthetic_demo,2026-07-11,2026-06-05,education,36,0,3,8,2,2,3,6.65,3,1,71,1,0,0.589,1,1,1,1,0,0,0,0,0,1,0,0,0,1
SYN-00130,synthetic_demo,2026-07-11,2026-04-15,relationship,87,30,0,0,0,0,0,7.39,0,0,180,0,0,0.5956,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00394,synthetic_demo,2026-07-11,2026-02-22,finance,139,0,1,5,1,5,1,3.85,1,0,180,1,1,0.6421,1,1,1,1,0,0,1,1,0,1,1,0,0,0
SYN-00617,synthetic_demo,2026-07-11,2025-06-28,career,378,4,2,8,1,4,1,5.12,2,1,2,1,0,0.8087,1,1,1,1,1,0,0,0,0,1,0,0,1,1
SYN-00873,synthetic_demo,2026-07-11,2025-02-02,career,524,6,2,6,2,2,2,4.7,2,0,180,0,0,0.5367,1,1,1,0,0,0,0,0,0,1,1,1,1,1
SYN-01089,synthetic_demo,2026-07-11,2025-02-08,career,518,8,0,2,0,1,0,3.73,0,0,180,0,0,0.7094,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01618,synthetic_demo,2026-07-11,2025-10-07,family,277,7,0,5,0,2,0,5.88,1,0,180,0,0,0.816,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01848,synthetic_demo,2026-07-11,2025-04-24,finance,443,2,1,3,1,3,1,7.0,3,0,180,0,0,0.9357,1,1,1,0,0,0,0,0,0,1,0,0,1,1
SYN-01962,synthetic_demo,2026-07-11,2025-07-10,personal_growth,366,7,0,6,0,3,0,4.94,3,0,180,0,0,0.2444,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02239,synthetic_demo,2026-07-11,2025-10-08,personal_growth,276,9,0,1,0,0,0,8.47,3,0,180,0,0,0.6519,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00684,synthetic_demo,2026-07-12,2025-11-27,relationship,227,6,1,6,1,2,1,2.89,3,0,180,0,0,0.8566,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00787,synthetic_demo,2026-07-12,2025-11-15,career,239,7,0,2,0,0,0,5.29,3,0,180,0,0,0.8437,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00826,synthetic_demo,2026-07-12,2025-12-09,family,215,13,0,1,0,0,0,5.72,3,0,180,0,0,0.4017,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01214,synthetic_demo,2026-07-12,2025-11-16,career,238,30,0,0,0,0,0,6.8,0,0,180,0,0,0.5879,1,1,0,0,0,0,0,0,0,1,1,1,0,0
SYN-01222,synthetic_demo,2026-07-12,2025-02-18,personal_growth,509,5,3,5,1,4,3,7.97,1,0,180,0,0,0.5899,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01310,synthetic_demo,2026-07-12,2026-05-12,relationship,61,2,8,13,3,7,4,1.9,2,2,67,0,1,0.8392,1,1,1,0,0,1,1,1,0,1,1,1,0,1
SYN-01619,synthetic_demo,2026-07-12,2026-03-25,personal_growth,109,30,0,0,0,0,0,3.6,0,0,180,0,0,0.7825,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01816,synthetic_demo,2026-07-12,2025-11-17,career,237,6,2,7,1,3,2,4.13,3,1,86,0,0,0.7381,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01868,synthetic_demo,2026-07-12,2025-10-27,relationship,258,7,0,2,0,1,0,3.59,2,0,180,0,0,0.7543,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01938,synthetic_demo,2026-07-12,2026-02-02,career,160,7,0,3,0,1,0,4.86,2,0,180,1,0,0.7128,1,1,1,1,0,0,0,0,0,1,1,1,0,0
SYN-02093,synthetic_demo,2026-07-12,2025-03-23,career,476,30,0,0,0,0,0,5.98,0,0,180,0,0,0.9448,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-02289,synthetic_demo,2026-07-12,2025-02-01,relationship,526,0,2,2,1,1,0,4.36,1,0,180,0,0,0.5455,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00302,synthetic_demo,2026-07-13,2026-03-30,career,105,7,0,1,0,1,0,5.33,4,0,180,0,0,0.5867,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00586,synthetic_demo,2026-07-13,2025-04-08,relationship,461,7,0,4,0,2,0,6.75,0,0,180,0,0,0.5604,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00833,synthetic_demo,2026-07-13,2025-06-25,relationship,383,7,0,2,0,1,0,1.0,2,0,180,0,0,0.8175,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00987,synthetic_demo,2026-07-13,2025-01-27,education,532,7,0,3,0,3,0,4.22,1,0,180,1,0,0.8775,1,1,1,1,1,0,0,0,0,0,0,0,0,0
SYN-01037,synthetic_demo,2026-07-13,2025-11-24,relationship,231,7,0,4,0,1,0,2.4,3,0,180,0,0,0.3959,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01044,synthetic_demo,2026-07-13,2025-06-02,finance,406,27,0,2,0,1,0,5.8,1,0,180,0,2,0.8681,1,1,1,0,0,0,2,2,0,1,1,0,1,0
SYN-01405,synthetic_demo,2026-07-13,2026-04-23,career,81,4,2,6,2,4,2,5.33,2,0,180,0,0,0.9291,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01971,synthetic_demo,2026-07-13,2025-05-11,education,428,2,4,7,2,5,3,5.78,3,0,180,0,0,0.8438,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-02069,synthetic_demo,2026-07-13,2025-02-06,finance,522,8,0,4,0,4,0,6.59,4,1,87,0,0,0.5835,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00182,synthetic_demo,2026-07-14,2025-12-25,finance,201,7,0,4,0,3,0,2.96,3,0,180,0,0,0.6744,1,1,1,0,0,0,0,0,0,1,1,0,0,0
